transaction_id,customer_id,merchant_id,amount,transaction_time,is_fraudulent,card_type,location,purchase_category,customer_age,fraud_type
711,327407,2020,7857.57,02/22/2024 05:54,0,Visa,Delhi,POS,63,phishing
507,323353,2086,6761.004,03/18/2024 22:54,0,Rupay,Delhi,POS,26,
653,,2063,11508.51,10/13/2023 05:24,1,MasterCard,Hyderabad,Digital,68,scam
806,106398,2053,9029.064,02-01-2024 10:19,1,MasterCard,,POS,67,scam
848,,2083,9170.52,10/25/2023 06:34,1,Visa,Mumbai,POS,30,Identity theft
519,821465,2002,11351.64,02/17/2024 08:35,1,Rupay,Delhi,POS,22,Malware
854,410272,2003,,02/20/2024 12:07,0,Visa,Chennai,POS,49,Malware
685,246097,2097,1287.187,01/19/2024 14:50,1,,Chennai,POS,69,Payment card fraud
1182,479678,2018,7778.712,09-05-2023 14:27,1,,Delhi,Digital,54,scam
452,269360,2048,7293,01/22/2024 20:56,0,MasterCard,Mumbai,Digital,33,Malware
323,768567,2072,,03/26/2024 02:43,0,Visa,Surat,Digital,67,phishing
1053,984777,2095,,01-11-2024 13:27,0,MasterCard,Hyderabad,POS,31,phishing
381,939076,2006,8681.532,01/18/2024 07:39,0,Visa,Ahmedabad,Digital,,Payment card fraud
85,336634,2033,,01/23/2024 02:34,1,,Delhi,Digital,51,Malware
,870475,2026,,11/13/2023 03:15,0,MasterCard,Hyderabad,Digital,20,scam
1184,346830,2077,10173.912,11-03-2023 07:15,1,MasterCard,Ahmedabad,,24,Payment card fraud
282,974385,2025,3587.616,11/14/2023 20:21,0,Visa,Mumbai,Digital,63,Payment card fraud
949,575647,2001,1530.52,09/24/2023 19:03,0,MasterCard,Delhi,POS,65,Payment card fraud
60,430546,2062,7982.887,,0,Visa,Jaipur,,51,scam
239,918144,2013,9555.58,09/29/2023 10:51,0,Rupay,Mumbai,Digital,22,scam
,969706,2066,566.97,01/27/2024 21:32,,Visa,Ahmedabad,POS,20,Malware
663,944571,2049,9517.651,01/13/2024 22:51,0,MasterCard,Hyderabad,Digital,27,
543,,2004,4539.83,01-02-2024 06:16,0,Visa,Delhi,Digital,28,Payment card fraud
819,579992,2029,10491.96,01-02-2024 17:49,0,,Hyderabad,Digital,36,scam
357,262267,2020,4044.87,03/20/2024 07:48,,Rupay,Kolkata,Digital,68,Malware
662,479072,2081,6945.84,02/13/2024 00:59,1,Rupay,Ahmedabad,POS,58,Payment card fraud
72,801702,2056,722.75,03-12-2024 11:15,0,Visa,Chennai,Digital,41,Payment card fraud
,455199,2061,6915.135,01-03-2024 02:20,0,Visa,Pune,Digital,35,Malware
664,703606,2013,5489.15,01-11-2024 16:03,0,Rupay,Mumbai,Digital,26,Malware
781,919782,2020,2241.228,09/26/2023 03:24,0,Rupay,Mumbai,Digital,47,Malware
718,251458,2056,8050.248,12/29/2023 19:42,0,,Kolkata,POS,58,phishing
759,280120,2014,5708.89,01/26/2024 21:40,0,Rupay,Delhi,POS,20,phishing
490,242323,2058,4638.689,10/18/2023 07:39,,MasterCard,Bangalore,POS,46,scam
543,,2004,4539.83,01-02-2024 06:16,0,Visa,Delhi,Digital,28,Payment card fraud
1128,669407,2032,,02-02-2024 23:46,0,Rupay,Jaipur,Digital,23,phishing
893,127908,2073,10517.529,09/27/2023 22:52,1,MasterCard,Surat,POS,42,Malware
353,405436,2087,2754.895,10-04-2023 10:51,0,Rupay,Bangalore,Digital,33,Malware
1098,772309,2076,93.41,,0,Rupay,Hyderabad,Digital,60,scam
168,937752,,3152.57,03-05-2024 07:52,0,Visa,,Digital,20,scam
825,354611,2037,1757.112,09/20/2023 21:19,0,Visa,Delhi,Digital,29,Malware
510,249141,2098,8608.39,04-01-2024 19:12,1,Rupay,Pune,POS,61,
794,,2007,,12-11-2023 02:18,0,Rupay,Mumbai,Digital,19,Payment card fraud
992,592245,2000,,12/23/2023 01:34,0,MasterCard,,Digital,44,
505,,2053,3820.68,11/22/2023 05:36,0,Rupay,Hyderabad,Digital,52,Payment card fraud
996,124298,2027,7462.807,01/26/2024 10:02,0,MasterCard,Pune,Digital,35,Payment card fraud
620,518988,2065,1577.01,02-01-2024 00:38,0,Rupay,Bangalore,POS,56,Malware
499,112103,2089,10693.595,12/30/2023 12:38,1,Rupay,Mumbai,POS,21,phishing
147,917225,2003,9757.32,01/27/2024 21:04,0,Visa,Delhi,Digital,23,scam
130,995293,2048,17859.546,10-03-2023 00:25,0,Visa,Ahmedabad,Digital,19,scam
163,,2049,1673.88,,0,Visa,Jaipur,Digital,32,scam
387,218615,2071,123.03,,0,MasterCard,Ahmedabad,Digital,48,phishing
658,557387,,6723.79,10-06-2023 20:19,1,Visa,Kolkata,,67,Identity theft
780,371451,2071,14892.795,,0,MasterCard,Ahmedabad,Digital,56,phishing
54,146322,2089,,11-08-2023 03:14,0,MasterCard,Bangalore,POS,35,phishing
211,975096,2046,7259.055,09-07-2023 03:04,1,,Ahmedabad,,39,
1036,245855,2055,,03/15/2024 04:24,1,MasterCard,Surat,Digital,69,Payment card fraud
468,229566,2048,14960.9295,01/14/2024 00:26,0,MasterCard,Jaipur,POS,,Payment card fraud
388,125257,2058,6214.91,11/16/2023 22:47,1,MasterCard,Bangalore,,68,Malware
340,892523,2018,8809.656,02/25/2024 07:24,0,Visa,Delhi,Digital,21,Identity theft
1,684415,2028,1262.77,11/24/2023 22:39,0,Rupay,Bangalore,,28,Identity theft
854,410272,2003,,02/20/2024 12:07,0,Visa,Chennai,POS,49,Malware
,715064,2038,348.852,02/26/2024 19:30,1,MasterCard,Bangalore,POS,46,phishing
1116,611875,2088,2128.38,03/17/2024 11:56,0,Rupay,,Digital,24,phishing
498,472721,2056,5599.356,02-04-2024 11:39,1,Rupay,Jaipur,Digital,63,scam
1109,824903,2022,6459.28,12/17/2023 13:42,,MasterCard,Delhi,Digital,19,Malware
1158,973080,2078,163.614,02/21/2024 13:08,0,Rupay,Bangalore,POS,46,Identity theft
140,408619,2046,8701.88,12-02-2023 07:11,0,MasterCard,Pune,POS,27,Identity theft
1094,,2088,4963.45,12/26/2023 19:34,0,Visa,Kolkata,Digital,25,Payment card fraud
161,302810,2091,1092.465,01/23/2024 05:52,0,,Jaipur,,25,phishing
555,763253,,4218.698,,1,Visa,Surat,POS,47,Malware
832,369168,,1401.268,03-02-2024 10:32,0,MasterCard,Pune,Digital,64,Payment card fraud
1176,,2050,7742.76,12/15/2023 16:53,1,Visa,Kolkata,Digital,51,Malware
425,545462,2054,9440.676,12-01-2023 10:18,0,Visa,Hyderabad,Digital,34,Malware
576,262209,2076,2175.12,11/22/2023 05:59,1,MasterCard,Ahmedabad,,49,Malware
160,876496,2054,4448.364,10/13/2023 11:45,0,Rupay,Hyderabad,POS,43,Identity theft
275,914903,2097,1697.916,12/25/2023 04:36,0,Rupay,Chennai,Digital,18,
169,683025,2066,7629.165,01/26/2024 05:52,0,Visa,Delhi,Digital,69,scam
113,119439,2091,14884.866,,,Visa,Delhi,POS,53,Malware
105,536279,2084,13910.49,01/24/2024 01:04,1,Visa,Ahmedabad,POS,,scam
666,722636,2046,10746.076,01-10-2024 08:53,0,Visa,Kolkata,Digital,69,Identity theft
1107,389653,2081,1208.218,01/17/2024 11:55,1,MasterCard,Pune,Digital,29,Malware
370,262577,2025,11205.075,03/17/2024 01:06,0,MasterCard,Pune,Digital,67,Payment card fraud
727,252495,2034,6039.14,10-04-2023 08:27,0,Visa,Jaipur,Digital,,phishing
1038,668076,2049,4873.32,02-08-2024 00:02,1,MasterCard,Pune,POS,39,Identity theft
22,464958,2046,6742.186,10-10-2023 13:28,0,Rupay,Chennai,Digital,44,scam
81,961549,2001,6711.4,,1,Visa,Kolkata,POS,55,phishing
607,358223,2031,,11/15/2023 11:30,0,MasterCard,Chennai,Digital,30,
306,464505,2054,6192.549,11-07-2023 00:30,0,Visa,Surat,POS,28,scam
52,202454,2045,6966.69,10/17/2023 14:50,1,MasterCard,Ahmedabad,POS,65,phishing
1167,309988,2042,10737.474,12/24/2023 07:54,0,Visa,Delhi,POS,59,Identity theft
1183,292938,2033,17537.814,09/29/2023 23:42,0,MasterCard,Surat,Digital,51,scam
1035,331206,2094,10225.402,11-04-2023 18:17,0,MasterCard,Ahmedabad,Digital,32,phishing
982,891058,2092,432.378,10-02-2023 01:05,0,MasterCard,Kolkata,POS,46,
828,402694,2014,2985.66,02-01-2024 19:36,,,Kolkata,Digital,51,Payment card fraud
981,652491,2073,11121.012,11/21/2023 21:07,0,,Mumbai,Digital,48,
1123,897087,,12766.44,12/27/2023 04:40,1,Visa,Pune,POS,,Payment card fraud
810,348089,2032,10362.187,01/17/2024 12:40,0,Rupay,Delhi,Digital,43,Identity theft
1060,744219,2089,2648.916,12/16/2023 02:41,0,Rupay,Chennai,Digital,29,scam
115,772289,2060,7102.01,10-02-2023 08:45,0,Rupay,Pune,Digital,64,phishing
185,933114,2031,2672.824,10-04-2023 10:19,0,MasterCard,Chennai,Digital,25,Payment card fraud
,724388,2084,4277.82,12-12-2023 06:44,0,Visa,Pune,POS,56,scam
949,575647,2001,1530.52,09/24/2023 19:03,0,MasterCard,Delhi,POS,65,Payment card fraud
835,742726,2005,8035.808,02-01-2024 15:10,0,Visa,Chennai,Digital,48,phishing
662,479072,2081,6945.84,02/13/2024 00:59,1,Rupay,Ahmedabad,POS,58,Payment card fraud
635,383679,2070,4927.17,03-04-2024 05:42,0,MasterCard,Ahmedabad,Digital,35,phishing
1119,684672,,942.0345,02/21/2024 02:10,1,Visa,,Digital,31,Identity theft
931,674862,2057,2053.06,12/17/2023 17:00,0,MasterCard,Kolkata,Digital,44,phishing
702,106082,2083,10714.092,11/15/2023 14:44,0,Rupay,Delhi,Digital,,Malware
,796583,2082,794.175,02-06-2024 00:09,1,Rupay,Jaipur,Digital,19,Payment card fraud
1085,536202,2061,4751.715,12/28/2023 23:15,0,Visa,Pune,POS,31,phishing
,360508,2016,11409.336,01/28/2024 20:15,0,MasterCard,Chennai,Digital,20,scam
244,237102,2072,4263.5505,11-03-2023 23:06,1,Rupay,,Digital,58,Identity theft
,387389,2054,7657.32,11-08-2023 09:17,1,Visa,Pune,Digital,52,phishing
203,701914,2018,2979.735,02/16/2024 00:56,,MasterCard,Ahmedabad,Digital,43,Identity theft
649,734330,2095,3689.124,02/19/2024 20:14,0,,Surat,POS,29,Payment card fraud
716,481377,2005,1180.656,09-07-2023 06:53,0,Rupay,,POS,48,scam
210,184365,2000,4609.803,10/18/2023 07:02,0,MasterCard,Chennai,Digital,54,scam
410,311229,2089,,02-02-2024 13:39,,MasterCard,Surat,Digital,35,Malware
983,816498,2009,5753.508,03-07-2024 08:53,0,Visa,Bangalore,Digital,59,
93,370479,2024,8072.235,11/19/2023 23:33,0,Visa,Surat,POS,46,phishing
597,838120,2037,192.984,03/23/2024 19:22,0,Rupay,Bangalore,Digital,25,Malware
457,459434,2067,1631.14,,0,MasterCard,Ahmedabad,Digital,67,phishing
265,650772,2075,170.48,11/13/2023 09:12,1,Visa,Chennai,POS,,phishing
184,328572,2077,9837.61,10/21/2023 20:46,0,,Pune,,25,phishing
61,802751,2053,5804.95,11/26/2023 19:29,0,Rupay,Chennai,Digital,45,Payment card fraud
673,139879,2006,12885.75,03-10-2024 03:05,1,Rupay,Ahmedabad,Digital,52,phishing
852,362975,2083,5614.755,,1,MasterCard,Pune,POS,42,Malware
668,778215,2075,7657.848,01/25/2024 23:04,0,Visa,Bangalore,Digital,42,phishing
480,,2045,6417.108,10-08-2023 13:10,0,Visa,Mumbai,Digital,48,Payment card fraud
437,407674,2045,9990.468,01/25/2024 07:47,0,Visa,Hyderabad,Digital,67,Malware
381,939076,2006,8681.532,01/18/2024 07:39,0,Visa,Ahmedabad,Digital,,Payment card fraud
879,684947,2031,356.389,12/31/2023 16:21,0,MasterCard,Pune,Digital,24,Identity theft
921,194254,2035,1578.511,10/16/2023 20:17,0,Visa,Bangalore,POS,54,scam
888,653317,2095,11361.495,09-10-2023 04:27,0,Rupay,Pune,Digital,40,Identity theft
185,933114,2031,2672.824,10-04-2023 10:19,0,MasterCard,Chennai,Digital,25,Payment card fraud
,104403,2035,2553.034,02-08-2024 12:06,0,Rupay,Mumbai,Digital,21,Payment card fraud
301,344685,2058,7240.156,09-07-2023 10:42,,MasterCard,Jaipur,Digital,68,Payment card fraud
,904905,2024,2692.55,01/26/2024 10:33,0,MasterCard,Surat,Digital,22,Identity theft
150,206012,2028,2463.516,,1,Rupay,Surat,Digital,20,phishing
834,345926,2066,4157.424,02/13/2024 14:39,1,,Ahmedabad,Digital,37,Malware
1171,717656,2046,9697.44,01/29/2024 11:49,1,Rupay,Kolkata,Digital,,scam
69,,2008,6447.978,10/24/2023 04:32,0,Visa,Jaipur,Digital,56,Payment card fraud
126,887624,2061,7231.092,02/17/2024 20:24,0,Visa,Hyderabad,,55,
335,584505,2043,7273.5,12/23/2023 16:30,,Rupay,Jaipur,Digital,32,scam
1084,604455,2089,10121.976,02/29/2024 18:13,1,Visa,Kolkata,POS,45,scam
,219575,2074,529.02,12/15/2023 14:16,0,MasterCard,Pune,Digital,,Malware
801,830427,2075,4256.12,02/22/2024 10:23,1,MasterCard,,POS,38,Identity theft
310,889005,2055,9433.6,11/24/2023 14:26,0,MasterCard,Surat,Digital,68,Payment card fraud
649,734330,2095,3689.124,02/19/2024 20:14,0,,Surat,POS,29,Payment card fraud
34,315537,2075,9386.1,02/25/2024 00:47,0,MasterCard,Jaipur,POS,54,Payment card fraud
538,728443,2041,2088.57,09/24/2023 12:52,0,Rupay,,Digital,59,Malware
68,741800,2052,2535.753,,1,Visa,,POS,45,
514,275883,2049,5458.21,12/22/2023 22:27,0,Visa,Hyderabad,POS,19,Payment card fraud
483,653287,2061,9903.674,01/18/2024 09:56,1,Rupay,Pune,Digital,59,Payment card fraud
905,674531,2084,2375.61,10/26/2023 00:25,0,MasterCard,Delhi,Digital,30,Malware
240,759403,2008,14183.442,03/19/2024 23:24,1,MasterCard,Surat,Digital,59,Malware
796,581358,2085,,09-11-2023 19:53,0,Visa,Jaipur,POS,54,phishing
1023,384707,2077,4546.02,03/27/2024 03:33,0,Rupay,Mumbai,POS,48,Payment card fraud
634,475349,2029,11183.6505,09/26/2023 01:54,0,Visa,Ahmedabad,Digital,41,Identity theft
414,915091,2014,3647.072,12/18/2023 12:37,0,Visa,Pune,Digital,46,scam
846,318387,2091,9056.41,12/20/2023 13:31,0,Rupay,Bangalore,Digital,69,Identity theft
267,539639,2085,8865.852,11/13/2023 13:02,0,,Jaipur,Digital,37,Payment card fraud
1169,253834,2022,218.63,03-05-2024 11:05,,Rupay,Bangalore,Digital,25,Malware
592,407093,2052,7637.976,,0,Visa,Delhi,Digital,40,Malware
,365443,2035,,02/18/2024 14:57,1,Rupay,Ahmedabad,,51,Payment card fraud
1153,578518,2011,4998.888,01/22/2024 08:38,1,Visa,Mumbai,Digital,28,Identity theft
159,730031,2086,1657.062,03-07-2024 10:28,0,,Jaipur,Digital,,Malware
260,287660,2037,464.65,11-04-2023 10:02,1,MasterCard,,Digital,,
978,908910,2066,5412.924,,0,Visa,Kolkata,Digital,63,Identity theft
705,464821,2026,2676.443,11/22/2023 10:27,,Rupay,Mumbai,Digital,65,Identity theft
295,523952,2028,2963.58,03/17/2024 17:18,0,MasterCard,Mumbai,Digital,45,phishing
1147,288331,2065,8363.03,,0,Rupay,Jaipur,,45,Identity theft
1092,412399,2032,938.43,,0,Visa,Kolkata,Digital,,Payment card fraud
159,730031,2086,1657.062,03-07-2024 10:28,0,,Jaipur,Digital,,Malware
278,289156,2070,2687.21,03-08-2024 14:42,0,Rupay,Pune,Digital,47,phishing
27,365016,2012,2406.86,,0,MasterCard,,Digital,39,Identity theft
523,585275,2088,4147.07,03/13/2024 07:18,0,MasterCard,Kolkata,POS,,phishing
838,312348,2072,7634.33,09/25/2023 17:31,,Visa,Surat,Digital,57,phishing
549,114299,2037,13645.11,01/20/2024 01:11,0,Rupay,Hyderabad,Digital,53,Identity theft
1162,402729,2042,11206.0575,01/26/2024 02:58,0,Rupay,Hyderabad,,31,phishing
,993621,,3711.01,,1,MasterCard,,Digital,35,Payment card fraud
751,839727,2063,3365.16,01-02-2024 09:58,0,MasterCard,,Digital,23,phishing
385,695642,2008,4571.149,03/24/2024 10:40,1,Rupay,Hyderabad,POS,,Malware
56,256626,2053,,09/19/2023 09:04,1,Visa,Chennai,POS,50,phishing
492,726087,2019,12080.7555,09/16/2023 01:43,0,Rupay,Surat,Digital,43,scam
260,287660,2037,464.65,11-04-2023 10:02,1,MasterCard,,Digital,,
462,425962,2047,10525.152,03/13/2024 11:51,1,Rupay,Hyderabad,Digital,35,Identity theft
38,663473,2036,,10/30/2023 00:06,0,Visa,Ahmedabad,Digital,39,phishing
,355801,2016,9076.59,01-11-2024 11:32,0,Rupay,Surat,Digital,,phishing
282,974385,2025,3587.616,11/14/2023 20:21,0,Visa,Mumbai,Digital,63,Payment card fraud
748,767216,2070,4751.31,11-04-2023 11:37,0,Rupay,Mumbai,Digital,38,Payment card fraud
892,352175,2027,1205.58,09/17/2023 07:16,1,Rupay,Surat,POS,50,Identity theft
392,844685,2094,5902.61,03-01-2024 15:05,0,Rupay,,Digital,66,Identity theft
953,357278,2040,9506.53,01/14/2024 22:31,1,Rupay,Pune,Digital,23,Identity theft
399,309168,2013,10898.46,,0,Visa,Delhi,POS,50,Payment card fraud
568,606762,2092,1945.98,11-04-2023 14:30,0,,Ahmedabad,Digital,22,scam
824,520293,2065,5362.98,10/16/2023 08:37,0,MasterCard,Surat,Digital,52,
822,910438,2025,,01/13/2024 15:46,0,Rupay,Surat,Digital,42,scam
253,780072,2074,11085.552,02-12-2024 03:18,1,Rupay,Delhi,POS,27,phishing
1,684415,2028,1262.77,11/24/2023 22:39,0,Rupay,Bangalore,,28,Identity theft
1167,309988,2042,10737.474,12/24/2023 07:54,0,Visa,Delhi,POS,59,Identity theft
829,951486,2097,7328.55,09/25/2023 23:35,0,Visa,Hyderabad,POS,39,Malware
1124,552652,2018,3239.01,10/28/2023 02:13,0,Rupay,Delhi,POS,63,Payment card fraud
296,516408,2020,17641.26,04-01-2024 03:05,0,,Mumbai,Digital,53,scam
584,380096,2096,880.47,11/30/2023 14:37,0,Visa,Kolkata,Digital,58,Identity theft
963,995619,2027,8662.49,09-08-2023 09:19,0,,Jaipur,,37,phishing
1094,,2088,4963.45,12/26/2023 19:34,0,Visa,Kolkata,Digital,25,Payment card fraud
691,121744,2098,,12/24/2023 00:41,1,Rupay,Kolkata,Digital,21,Malware
571,419285,2055,4802.67,11-10-2023 23:57,0,Visa,Ahmedabad,Digital,25,phishing
1102,391757,2097,9662.17,02-02-2024 06:39,0,Rupay,Chennai,POS,39,Payment card fraud
230,169917,2023,1697.278,01-03-2024 07:13,1,Rupay,Chennai,Digital,46,Identity theft
524,420631,2072,,02-04-2024 03:15,0,Rupay,Pune,POS,42,
592,407093,2052,7637.976,,0,Visa,Delhi,Digital,40,Malware
224,766461,2008,1370.256,09/13/2023 16:20,0,,Kolkata,Digital,50,Payment card fraud
1135,398719,2098,,09/16/2023 04:31,0,Rupay,Hyderabad,Digital,51,scam
619,571096,2038,8268.48,01/21/2024 21:31,0,Rupay,Bangalore,POS,30,scam
214,159754,2010,7614.88,01/23/2024 20:14,,Visa,Mumbai,,58,Malware
876,,2092,6898.33,03/20/2024 22:21,,Rupay,Kolkata,Digital,35,Identity theft
685,246097,2097,1287.187,01/19/2024 14:50,1,,Chennai,POS,69,Payment card fraud
199,881954,2006,4718.483,09/27/2023 18:49,,,Kolkata,POS,65,Malware
329,280217,2042,,04-01-2024 06:30,0,,,Digital,24,Payment card fraud
879,684947,2031,356.389,12/31/2023 16:21,0,MasterCard,Pune,Digital,24,Identity theft
943,588141,2093,,10/24/2023 03:55,1,,,Digital,52,Payment card fraud
957,890166,2088,2486.484,03/27/2024 11:08,0,Rupay,Chennai,Digital,42,scam
213,524892,2019,4347.981,09/29/2023 02:46,,Visa,Pune,Digital,40,
866,560469,2086,5674.3665,10-11-2023 02:09,0,Visa,Mumbai,Digital,65,phishing
632,527985,2069,11447.478,12-08-2023 05:31,0,Rupay,,POS,,phishing
1113,565356,2087,9052.182,01/17/2024 23:27,0,Visa,Surat,Digital,46,phishing
984,213586,2075,7582.113,11-09-2023 21:51,0,MasterCard,Delhi,Digital,49,Malware
250,872761,2097,6610.57,09-06-2023 16:03,0,MasterCard,Kolkata,POS,44,Malware
677,621787,2005,14505.876,01-04-2024 04:53,1,Visa,Delhi,Digital,23,phishing
,,2060,10667.544,10/22/2023 06:13,1,MasterCard,Mumbai,Digital,34,scam
424,163512,2065,9569.94,11-02-2023 02:15,0,Rupay,Mumbai,Digital,60,scam
294,939618,2025,11995.815,10/20/2023 01:44,0,Visa,Hyderabad,,41,Malware
44,344280,2028,7308.708,03/19/2024 17:18,0,Rupay,Chennai,POS,55,scam
699,413094,,8530.03,11-04-2023 13:28,1,MasterCard,Jaipur,Digital,30,Payment card fraud
770,425146,2059,,02/26/2024 22:10,1,Visa,Chennai,POS,38,
852,362975,2083,5614.755,,1,MasterCard,Pune,POS,42,Malware
670,316100,2098,11118.075,03-06-2024 03:20,0,Rupay,Surat,Digital,51,Payment card fraud
891,595338,2002,13508.745,11/21/2023 03:15,0,Visa,Surat,POS,66,scam
49,732998,2010,4992.83,10-11-2023 17:36,,MasterCard,Bangalore,Digital,27,
184,328572,2077,9837.61,10/21/2023 20:46,0,,Pune,,25,phishing
1070,423296,2090,84.711,10/29/2023 05:19,1,Visa,,Digital,60,scam
521,420861,2098,,09/16/2023 19:05,,Visa,Mumbai,Digital,61,Malware
1054,,2004,2457.22,10/17/2023 16:25,0,Rupay,Ahmedabad,POS,27,Payment card fraud
208,571925,2081,13868.244,11-04-2023 00:50,0,MasterCard,Surat,Digital,37,phishing
788,850915,2031,7318.392,,0,,,Digital,40,phishing
328,611094,2060,1815.42,01/23/2024 07:18,0,Visa,Ahmedabad,Digital,29,phishing
386,251508,2047,8365.68,02/20/2024 16:02,0,Visa,Delhi,POS,,phishing
393,629505,2093,8704.224,02/13/2024 02:39,1,Visa,Hyderabad,Digital,54,Malware
346,605826,2073,6904.41,11/28/2023 09:15,1,Visa,Delhi,Digital,30,phishing
865,447699,2011,11496.924,09-04-2023 00:43,0,Visa,Delhi,Digital,49,Identity theft
245,582905,2021,8416.67,01/16/2024 20:01,0,Visa,Surat,Digital,44,scam
39,771430,2071,14247.4695,01/25/2024 05:11,0,Visa,Jaipur,Digital,67,Payment card fraud
1182,479678,2018,7778.712,09-05-2023 14:27,1,,Delhi,Digital,54,scam
499,112103,2089,10693.595,12/30/2023 12:38,1,Rupay,Mumbai,POS,21,phishing
604,528632,2022,1914.75,12/30/2023 18:02,0,Visa,Kolkata,Digital,22,scam
401,101299,2023,,01/29/2024 01:13,0,Visa,Chennai,Digital,56,scam
1014,710131,2025,4100.71,11/27/2023 14:36,0,MasterCard,Mumbai,Digital,66,Payment card fraud
890,939019,,3220.789,09-07-2023 17:27,0,Visa,Surat,Digital,32,scam
364,515727,,5379.12,,0,Rupay,Kolkata,Digital,53,Payment card fraud
1067,422340,2007,649.66,12-04-2023 11:48,1,Rupay,,Digital,42,
9,401388,2035,3904.2,01-09-2024 00:43,0,Visa,Kolkata,Digital,37,Malware
375,,2070,2526.876,09/22/2023 02:47,0,Visa,Mumbai,,19,Payment card fraud
506,157921,2046,9364.993,10/13/2023 12:31,0,Rupay,Kolkata,Digital,40,phishing
993,958118,2056,9576.61,01-09-2024 07:14,0,Rupay,Chennai,Digital,42,Identity theft
262,612586,2016,,01/18/2024 18:22,,Visa,Ahmedabad,POS,40,Identity theft
629,194843,2063,12633.6,02-10-2024 00:29,0,Visa,Surat,,23,scam
102,268680,2021,,03/13/2024 03:55,0,Rupay,Delhi,Digital,27,
1119,684672,,942.0345,02/21/2024 02:10,1,Visa,,Digital,31,Identity theft
25,919876,2011,10806.276,10/13/2023 08:32,0,Visa,Delhi,Digital,55,Malware
175,144823,2066,7823.4,09/26/2023 20:03,0,MasterCard,Kolkata,Digital,38,Identity theft
533,721021,2008,2885.608,11-05-2023 13:50,,,Mumbai,POS,43,scam
1047,427674,,8892.16,09/29/2023 18:55,0,Rupay,Pune,Digital,25,scam
1153,578518,2011,4998.888,01/22/2024 08:38,1,Visa,Mumbai,Digital,28,Identity theft
668,778215,2075,7657.848,01/25/2024 23:04,0,Visa,Bangalore,Digital,42,phishing
1000,751683,2036,7391.8,11-02-2023 15:26,0,Rupay,Kolkata,Digital,43,phishing
230,169917,2023,1697.278,01-03-2024 07:13,1,Rupay,Chennai,Digital,46,Identity theft
1137,786762,2077,5972.325,02/13/2024 00:06,0,Visa,Ahmedabad,POS,64,Payment card fraud
485,598132,2097,,11-11-2023 11:18,0,Rupay,Chennai,Digital,,Malware
1070,423296,2090,84.711,10/29/2023 05:19,1,Visa,,Digital,60,scam
,702564,2029,7488.18,01/19/2024 02:49,0,MasterCard,Surat,POS,31,phishing
698,629968,2031,9033.81,01/25/2024 18:01,,Rupay,Hyderabad,Digital,29,Identity theft
1077,790232,2018,88.01,09/15/2023 21:22,0,MasterCard,Mumbai,Digital,61,Identity theft
821,299198,2076,1249.56,01/21/2024 18:01,0,MasterCard,Delhi,POS,,Identity theft
,572961,2092,13121.229,03/31/2024 05:04,0,Visa,Chennai,POS,,phishing
1186,778529,,10788.816,01-03-2024 20:26,0,Rupay,Delhi,POS,45,Identity theft
449,863377,2004,4855.54,10/16/2023 12:43,0,Rupay,Chennai,Digital,66,scam
